,user_name,conscientiousness,openness,neuroticism,agreeableness,extraversion
1151,king_of_canvas,51.56630236,45.94677355,32.74837193,54.98276575,47.92529005
1152,iamkelseyklein,33.14795006,42.06288855,31.72246377,39.25284506,51.7369739
1153,maryssaannetattoo,38.28607975,37.3373374,28.39891702,49.22716911,51.46832813
1154,suzi,40.44094074,44.70715122,31.68076738,59.06630366,50.91061794
1155,bellamodelmgmt,56.38829001,43.34653372,31.45818832,47.30412994,54.47356336
1156,ramer.official,27.99147166,33.36624146,21.98552511,47.58225084,41.46067794
1157,adzillanie,51.49605234,38.63466072,21.53669943,62.46211717,62.25338595
1158,vjosamua,44.00973396,50.92019014,27.31801919,50.61428785,45.9029225
1159,loyalty.natejohnson,40.61748904,33.09862583,36.15638786,40.49038614,58.89546462
1160,nathalieshanti,40.91120392,47.1265904,33.84688593,57.39213093,66.98562116
1161,verdidaily,65.14591298,40.66003929,35.63573771,66.28937943,63.71287066
1162,melaniefryenp,65.17253246,45.96618511,25.77829345,76.42567552,66.5867332
1163,kmotionzuk,48.0234555,51.33478425,38.42029038,52.23350035,61.37795471
1164,shreddeadofficial,43.29703915,40.41928711,32.60088229,59.63454835,54.66670013
1165,julesschroederlife,49.4143634,63.58160684,28.32089561,57.17968685,47.87186943
1166,aashkarabidani,44.22814599,43.29749279,19.03841006,60.19716856,63.9870916
1167,vannessitav,60.43195432,48.90872356,29.17840151,47.46508549,51.3589761
1168,mstrinitysimone,47.23387437,33.1329248,49.60986357,23.46703291,40.74236742
1169,mikescala,77.36744422,53.74892378,31.81893916,66.42795104,68.21024191
1170,sew_crazy_crafter,27.82320044,28.81338284,36.67162002,49.05062759,43.73577492
1171,millionairebarber,47.14987752,40.32324451,34.94286972,56.46570812,63.20642369
1172,zackjenningz,46.22367285,37.11263958,26.67684956,46.94918221,50.50601207
1173,askbelievetoreceive,36.60797771,48.15222019,22.62509292,60.97001224,65.86479287
1174,julie.burkett.1428,59.80648517,47.21467115,22.91457178,64.75090972,59.93919642
1175,glow_bymonica,43.0399529,46.58494022,34.05547742,58.38360526,55.10325646
1176,tatianadrodionova,55.82345399,56.99945074,28.63198603,55.80472291,62.53100203
1177,angelavondetten,44.34647561,44.58640254,18.7024184,61.35470859,62.0836219
1178,vitusavi,31.30200613,34.38276048,25.94226355,44.71347431,38.81330094
1179,stacyigel,59.09343137,33.52075372,24.41855865,55.42905341,50.91880915
1180,sake_one1,54.124378,44.67975861,25.74935039,69.36024362,58.03316235
1181,sunnofficial,49.81123983,34.54083588,23.44079285,47.81721571,61.67975786
1182,marienailz,39.71421807,41.5849152,23.13451259,58.97684789,55.26816226
1183,iamnkhl,43.30724341,50.40473848,27.06842096,57.78836095,55.82087834
1184,officialsofisaint,53.79032944,38.42080134,25.195988,62.94961015,57.76765469
1185,_sweet.samm_,43.28111082,49.32022099,30.05942661,52.6869685,59.16628844
1186,susanblackmon,50.84222412,47.82505214,25.70168905,73.45216143,72.90062631
1187,savagesavo_music,37.68755258,42.48714986,41.08877979,42.51318817,36.84960465
1188,dona_mendozart,30.69828277,31.07166112,38.84170614,44.44892437,39.59497892
1189,christinasofine,38.10218913,43.300553,18.46590288,62.43274019,51.88758337
1190,maamcakes,43.33306058,44.59288798,35.56618669,53.93527362,60.05923667
1191,issa_gvo_,64.86958404,43.31130992,32.16124717,54.13835336,57.28684077
1192,studiospacesr,53.61479109,38.89859806,39.42037422,54.8945828,56.35102945
1193,taylorawelch,41.03893043,38.54748869,43.90768202,44.11589547,48.65171813
1194,kingaubsthe3rd,53.68834321,46.67178427,23.64960601,61.961346,51.45910347
1195,ini_bunny,61.77648526,39.63810914,36.03270847,68.41352186,57.4145804
1196,riaanfourieza,52.28546951,43.79778421,41.33242063,57.94620681,57.88946679
1197,dr.amanda.holden,54.75846522,49.47109699,32.34293064,49.06478618,60.04677481
1198,mya_bliss,41.37914619,53.62838737,45.20816655,59.38972572,49.52345562
1199,vivalavidaglam,47.65946326,51.5170707,40.0154734,53.86169916,69.34756059
1200,meganfoesch_,38.31077655,33.07002487,32.81061819,44.59353642,37.01084257
1201,coachlockey,31.47639713,37.0135081,41.57119894,43.42630912,41.37725404
1202,colt_blue_the_catahoula,49.03358951,42.94951738,49.36951305,47.92254318,53.24312912
1203,morgan_stiles,57.66352124,45.12016608,29.03756184,67.53639895,66.06903647
1204,lesliirosas,30.94330029,34.56030361,26.53678643,45.64856878,38.25009342
1205,thedarkblonde_arts,51.09584753,46.83614086,35.4492843,56.51470179,55.56013627
1206,kelseyashley_,44.67956723,52.16430961,29.59190083,48.69728929,55.95072591
1207,toledoslife,51.41857387,36.12260886,23.17735564,62.56141956,51.44324122
1208,kindergarten_chaos,40.21927883,38.23184312,36.76411254,52.24176916,56.86648164
1209,440balli,58.80600889,36.5690371,35.56605053,57.70920922,57.39466744
1210,ele.petrosyan,63.77859768,37.87520828,40.61125896,60.33854444,68.96024057
1211,tobitalks_official,49.0535956,40.01703844,24.02710499,45.43204941,57.37200741
1212,jayceesphotography760,41.33950894,42.88885064,29.10123481,46.32011174,46.56518089
1213,lokeitattoos,57.53460962,52.0852148,31.80073537,55.4658094,56.8573199
1214,abevazqueze,28.07428095,43.31940661,24.01637788,48.54468109,47.80232333
1215,chartdata.ig,26.88488538,40.22507262,26.77254834,46.98376537,39.19670483
1216,betsy_wilt,27.96798258,35.09169015,25.91493677,44.25631304,38.23598832
1217,kaylafrisella,35.18915343,44.54925294,44.03599058,38.24737192,55.01817364
1218,yasmeenfletcher,26.10414866,29.5132701,40.03284181,53.45358624,36.12678377
1219,mariatailor,41.11916956,38.5884903,45.20416024,48.66605297,48.78956245
1220,carolynordonez,52.69883707,56.25512912,32.68884789,59.71096724,53.8219051
1221,_julianaaac,44.73451134,39.71181165,25.1988304,69.80969439,53.33601405
1222,yannawatts,43.88930856,44.04347663,46.33909938,54.11170812,45.84511458
1223,dove.monique,42.18543134,45.52162302,50.12596851,32.85759005,37.70083551
1224,mickeyfflowerz,32.2868403,47.60310106,41.72368759,40.98321562,46.36190303
1225,stephaniechristensenrealtor,55.47935278,50.0471698,31.70774729,62.19340194,59.65689711
1226,keith.brian,56.91372628,53.88256707,25.80066832,64.36309972,74.45833324
1227,chillax_youdntknomeeh,44.43771828,41.56643191,30.9448002,55.30903608,68.96534518
1228,federicaamasloww,34.07369324,39.24383412,26.63385856,57.36348319,46.40791575
1229,design2manifest,46.99779757,48.94642121,18.80879139,54.2181221,64.6724492
1230,alex_hefner,42.71868272,36.79213639,25.28307805,60.39772443,55.83398064
1231,lovemyhealthyfit,59.60556858,45.19085812,36.26901003,66.44175755,75.3104887
1232,ranya.zak,44.44400053,52.18892776,43.44423965,40.46059642,46.433023
1233,hector_peralta777,46.59099182,33.4439089,46.24591121,32.28611692,41.12399371
1234,raisaflowers,44.47643728,43.78161132,26.52581965,50.62892436,57.43943234
1235,sivemabuya,45.73920453,44.57979543,32.54576406,62.27909635,66.33188667
1236,sarahpboyd,61.84091359,51.53670365,26.31841578,67.47207987,71.57734992
1237,sharviyadav,43.88759499,48.77910824,38.90124213,61.07360614,57.68888004
1238,jamiedeehart,47.14680092,43.28664442,27.11936577,47.68635127,65.71711073
1239,criminally_coco,46.4861301,41.61271987,33.63756007,53.77746625,48.61006107
1240,arlobrando_,55.31344741,41.02193776,31.9326863,60.18632947,57.68394104
1241,anita_publicist,45.82292001,43.06849874,22.41441251,55.49477817,53.40938293
1242,itskelsitaylor,61.85806041,52.01266322,33.35029644,58.34385524,72.92499858
1243,tatianahouser,59.43311593,47.34645799,24.77724489,76.64612385,74.67478279
1244,kata.iam,33.81206265,38.89535944,29.70651764,52.87998428,52.17650504
1245,ameliatufano_,40.3214062,47.01331254,27.3663695,63.01547175,59.8453462
1246,skyrocketsuccess,53.00447818,39.92906201,29.57053561,71.7463675,71.92130292
1247,belindraw,57.33204823,52.20410149,36.78940977,67.67947537,65.50495857
1248,winksandsneaks,56.2424066,47.72420497,34.74983745,69.61879032,63.60360231
1249,sdcazualfoodie,36.74003668,53.26566792,25.20891381,48.6521678,43.83392934
1250,victoriapainter,53.61060509,49.93794899,39.08361034,57.81149002,59.77494334
1251,sheba.bonita,51.50244013,46.86278623,18.32697465,67.08413723,53.1852103
1252,goldencherish_,32.53947632,38.70361984,32.45386965,48.44707931,54.21937521
1253,ctru.music,62.79386367,46.25902178,36.84023351,40.63071682,61.03119684
1254,roureynolds,44.75455744,48.37672926,33.70993575,44.90213075,44.81624169
1255,abby.rsgld,49.3383923,42.27501538,26.59696323,54.015003,60.65981519
1256,jarrodluty2897,66.73454452,50.35228277,34.26037737,51.91755233,58.32109542
1257,tori.tatiana,44.25086564,52.93934594,37.72402011,53.38692053,43.69579216
1258,kt_b29,54.20672267,43.58839672,31.02217911,72.77869383,65.60493393
1259,winniethejroo,50.46037332,40.53407658,27.31680737,52.25407609,57.06394414
1260,gayluigi.exe,60.18450658,41.80582672,24.45508573,62.34069456,51.56353623
1261,thecravecompany,43.21683904,50.44234927,28.18671874,55.04178718,55.97680152
1262,sainturbain,53.11315025,46.98462709,21.70766385,60.52784799,59.62133615
1263,mazadaar,62.65222003,39.60576319,25.55278539,56.14903672,53.61540486
1264,yunggoldilox,55.00966943,41.0878706,35.92030055,54.47990407,56.59343398
1265,tmforte7,48.10484559,39.832854,29.80268389,48.50524215,58.1813479
1266,marcostaxout,56.69274016,33.20868781,37.62513875,53.82520721,63.12015363
1267,realwavechapelle,60.21231725,47.30023497,31.2961629,61.16362973,75.70255332
1268,linaruns,55.80386981,41.97386654,26.98230382,64.9053715,64.5126094
1269,kateluvs23,45.28497079,39.2215403,39.65975059,42.85685117,56.17016572
1270,romeromads,41.10795698,39.5752008,33.87113248,56.87328517,61.91639082
1271,hazel_lifee,30.4284147,31.58467104,25.91493677,46.65543952,38.23598832
1272,angiegrimme,27.96798258,35.09198107,25.91493677,44.25611403,38.23598832
1273,nate_lebronjr,71.29663799,38.39304903,32.19359458,66.35935315,65.05087844
1274,lukeprofits,47.91659223,59.12225396,25.44302928,62.13540274,60.49401378
1275,onmyleveljessica,42.91360419,49.91136683,33.07419956,67.99246406,60.46662586
1276,ddicaterino,58.11327756,48.29359232,47.51558423,66.92956746,65.83892114
1277,maricrisgarcia_cruz,57.8217827,36.53088551,31.63834882,50.25777476,61.24809646
1278,elarmamento,29.87702077,39.89438184,37.32453817,51.82227353,48.93804154
1279,thecelebrack,45.95007722,50.85787049,38.46737024,62.25118864,67.08298777
1280,sickysab,42.12161447,50.4723705,44.78435679,54.03849846,49.74639915
1281,khollowaymusic,59.9109796,51.86492154,24.85912611,54.37189585,58.85851628
1282,anamarialifecoach,37.74021137,50.74650289,40.67921779,60.80980643,43.66072933
1283,moneymatters2121,52.86337254,42.7717002,30.15029943,59.37734195,59.22556376
1284,producersacademy,50.81546602,54.08645173,29.11214817,57.22231752,63.37621868
1285,missdjglo,45.90013073,43.74310032,28.16133202,55.4123302,55.0778238
1286,ramonna_olaru,43.14471687,44.48697947,26.52952006,54.47734936,49.98812901
1287,jtrinx,38.64740779,38.49260913,31.82900835,50.91923327,52.64247407
1288,thebrooks_hairatelier,65.02381589,52.0997102,36.49319774,56.43922512,73.38018356
1289,jacquikeller,47.47490186,33.83325804,36.33886795,42.69374188,52.89803257
1290,fmm.mari,31.86983379,48.85822432,39.43921042,49.12062009,58.27465706
1291,nawaar.2,43.51881075,48.87508871,25.26557241,58.14990086,59.14409504
1292,__eisse,61.69872914,40.70839623,30.77723181,67.33518224,70.15093234
1293,athenamanoukian,40.42687247,54.07308709,30.74571731,49.26879825,49.13118412
1294,karim.ussama,43.33349593,33.67000308,19.09583368,54.86064623,43.39529872
1295,rapping_dad,51.20769593,52.55477905,57.94365234,37.26022253,50.06526546
1296,coachdmo_,43.06514081,39.0126887,33.03206611,43.05467741,62.50680911
1297,paulag_makeupartist,29.42719567,37.77264785,26.20340539,44.52813056,40.50840685
1298,brimstonebindings,42.92320024,44.83384195,29.12568686,53.48243489,48.67511554
1299,i.am.that.chic,51.17110336,43.57701061,25.55859003,66.15895119,65.37935204
1300,classyfiedlife,43.32915955,40.95420169,32.1067305,48.61638755,52.95130184
1301,igmensfvshion,43.26192964,50.09121038,42.65499911,47.08759067,63.66260169
1302,luissaburton,36.80653533,62.57199512,22.59096152,53.48455657,51.46566354
1303,manjit.minhas,55.86792077,42.97629586,26.81827802,63.54344374,70.99545414
1304,claudiaghaz,56.46761033,48.23535774,21.87519229,56.13767458,49.30278717
1305,paperlinebias,27.4110418,38.74565095,31.86825153,42.05583415,41.06277772
1306,official.tiffanyyy,35.71801117,45.6081669,38.7864916,53.11410815,51.42330938
1307,karens_avon2020,68.20873287,51.93386074,25.10292575,56.34696189,56.10936583
1308,kat_delagrove,47.84985168,41.47082286,31.35172005,67.51305645,63.48580999
1309,sampaparo,42.25763979,45.22970027,28.98850245,55.06033985,55.09308135
1310,ntomusic,62.38217682,50.78774154,37.89993611,68.639284,62.40900355
1311,thefortemare,43.08576915,46.35865045,22.95099113,61.33422867,70.83541198
1312,kdhamptons,57.21049894,42.55565436,35.91911696,50.99970643,60.15758418
1313,nakedmodernism,42.16289997,44.05576549,28.69429653,50.20868816,44.70031569
1314,taylorspennysblingcustoms,41.01438033,43.82471711,18.67161229,61.6735396,50.66470104
1315,kyle_chanitz_fly_tying,30.44395452,41.30169866,26.59051694,46.83066557,40.14385877
1316,world_wildanimals,56.90080967,58.0633904,32.80808685,56.84465709,60.35384146
1317,ajenda_pr,41.19864874,41.27797483,38.66512178,44.37286554,47.60517064
1318,fresnedos,45.48919296,37.73233073,25.7943438,54.91187521,47.33963085
1319,ralliroots,53.05016303,42.96653411,21.16999414,71.48353368,61.11749066
1320,kherringtonbriggs,35.19544262,39.59985414,47.91628535,45.18793518,42.13181077
1321,gogoleah,53.28678513,57.70681676,37.43532292,52.000694,51.5749312
1322,shannonbyrum,39.08578852,38.10623144,27.90484737,50.10718475,48.25998308
1323,sohnjee,54.96776329,44.34137096,30.40048677,62.52129158,65.91070861
1324,gochezz,32.65533177,37.29096556,26.7490242,43.25919374,39.58990013
1325,dahlow,41.89591882,46.34815442,42.95212786,50.20240581,52.32032138
1326,ella_concierge,51.60508077,59.20477313,27.22084638,55.21390985,64.98689592
1327,therealnaimrahman,27.96798258,31.58467104,25.91493677,46.65543952,38.23598832
1328,futureofnewyork,55.45330839,42.0656859,39.70021067,55.88715981,50.98564936
1329,perfectfitbyteeto,60.09566514,41.62405605,38.83462016,60.65729284,68.00892165
1330,itsiangrey,31.15809046,39.97927881,27.81713933,47.03302031,40.33678915
1331,mannymdraws,31.54865936,44.696112,43.73808076,39.35397101,37.98075119
1332,ellysleon,29.44852399,40.60646657,24.0782089,54.25660561,48.08845102
1333,afriqexpressions,41.41885961,49.89363123,19.75045983,52.49740524,48.59556878
1334,bubblebathargo,44.36758637,51.61290162,38.69143412,61.78270022,62.30446466
1335,rega_rafa_irsa,27.96798258,31.58467104,25.91493677,47.21368602,39.20210309
1336,mirabaiceiba,30.3980241,38.60740557,23.13055615,46.74816795,45.86077892
1337,courtneyjaleel,34.80599267,36.49295039,37.1697317,46.51002092,53.85072252
1338,iam_chrisf,47.21432456,46.41678533,26.38078301,67.25942625,70.07377306
1339,callmerickie,55.3045866,53.60648963,37.98838584,73.22641731,69.96449825
1340,em_elizabethh_,52.68215463,40.42397738,33.40235029,61.0964314,54.75516108
1341,_kingeb_,47.44515605,32.16642272,35.12814906,55.55453795,49.44372965
1342,lyqamaravilla,39.40094887,45.67189114,45.36787252,41.24332412,47.05483789
1343,andreaedelstein,46.38635482,41.0554802,22.52734144,70.36896178,54.95429861
1344,mecha_ez,42.34499599,38.41544466,25.05734784,60.79046769,48.28989833
1345,graphicfc,39.00636143,49.06593232,30.76030334,49.26621844,45.9284233
1346,aleecesophia,56.56028687,47.23239961,18.18879995,62.04109993,48.73483526
1347,dystarlasuperestrella,28.07036035,33.62041071,24.54250347,42.86758563,39.27270649
1348,perfectionismproject,40.14186192,34.62155918,37.34260107,44.19735462,44.64097805
1349,bopianomagic,37.44705994,35.52002997,25.93303819,61.32488738,54.33823561
1350,josejacintomr,30.4289501,35.13080273,25.27949273,41.57295286,42.51345562
1351,dymelyfe,49.76146992,33.97760856,27.77696084,50.01466994,50.07755038
1352,breerunway,37.49703542,35.54703529,33.2682935,42.26908441,42.89099996
1353,billieejean,40.29541677,48.71486901,41.1656397,43.1078654,47.65280291
1354,staceysewelldesigns,58.00216371,51.72130562,28.41980611,64.1223614,60.79035763
1355,queensberryla,52.81268331,42.73253312,19.05372668,51.51850561,54.32995721
1356,phelipemaxpersonal,30.42926304,40.06008417,21.98606677,46.812722,43.85834521
1357,bab214,58.19860648,40.96868313,26.91391139,70.81182854,73.48845263
1358,alyssajusright,63.18676025,47.72740914,34.29619873,69.71472063,68.88869055
1359,yaniragiselle,35.83796447,40.61186921,28.16954025,45.90038859,44.44403171
1360,the_wolfie210,31.61453673,31.86776382,31.73780279,48.55643509,40.95652692
1361,true.alfaaz,36.93968277,35.57674081,26.75557918,49.76009526,48.61241957
1362,shavonec,40.48192545,42.34755174,31.16557285,39.21914632,49.91498109
1363,bellarenea_eventpr,53.25949095,47.91206088,29.53838067,62.09729184,66.38457137
1364,kaitjewel,59.74701222,43.53545711,34.30384208,58.12481505,66.86814623
1365,vipgentgram,33.5611804,61.43831498,49.50150824,35.55424555,34.58869644
1366,sophmartine,49.00993219,50.4298064,26.93071365,54.16679002,58.37013477
1367,dborgus,43.16081679,51.79138911,31.97126563,53.73900152,63.69059528
1368,karin_waizman1,52.73357078,41.87579331,28.77555336,68.69496072,67.37344767
1369,bestcyclingkits,45.62053443,41.56767325,24.12880991,54.84924189,56.71541424
1370,yazzminum,32.35902543,38.85831833,41.02039333,44.85343822,39.04177706
1371,sergiofabigt,31.39821333,36.3743719,26.39472193,49.62131496,42.82155829
1372,ifbb_pro_ljuba_pantovic,50.73250644,37.49491864,26.12114119,47.26087638,49.98815321
1373,la_femme__musique,50.37056706,37.39232644,20.72740723,57.95269895,52.13480003
1374,trangthien1801,30.5711455,40.73816528,24.04938676,48.6384099,42.81233373
1375,michaelwoolery,33.8530811,44.22590556,31.44472358,48.10959964,39.45480212
1376,konpaevents,36.8145536,44.25073835,21.03893427,50.12748124,54.13057677
1377,gabrielawolf,58.2388341,44.02702993,44.4180407,54.32140158,68.28627786
1378,fmthe3rd,39.88301476,37.07734193,40.28133299,37.46195011,42.25472821
1379,sharapatov,50.97709164,46.40704099,36.83851483,54.41637032,59.22233987
1380,rmyers06,47.51371528,50.64916835,45.36319764,55.85704472,65.78580596
1381,journal_crush,48.72827878,44.65008373,49.55206888,42.64938277,44.67155445
1382,imjustnntime,66.5081426,45.57996939,31.05638175,58.23013343,68.93358295
1383,filipelancaster,31.38133074,38.08844508,24.31830965,46.79609022,40.83117961
1384,shopabtrendz,42.156524,48.05986555,33.41757538,49.60688772,47.47349637
1385,cowboymouthla,54.06459574,46.54385466,42.46401616,66.00902568,60.54166148
1386,tymoe,36.70433819,40.69621503,35.43466375,53.52988608,45.04746369
1387,leeloumusic,47.07954098,39.03044821,25.65905445,59.60933942,54.33540562
1388,the_accessory_hoarder,54.13062205,50.11065392,47.00696273,44.95317766,71.29836324
1389,malessoul,50.05457512,44.29637593,46.33639619,50.88465257,59.55354437
1390,itsalicewang,45.76083986,51.98284871,26.68800055,61.48321683,59.89715623
1391,snookssssss___,36.38739611,41.83994479,29.54257413,54.17538397,59.94499623
1392,thesoberbodybuilder,46.19979636,46.82936131,23.42601063,65.07630348,57.26716135
1393,lusana_diaz,26.28842227,31.95014034,32.28676088,49.17774099,43.1679841
1394,the_daxie_trouble,55.53434174,50.79567714,31.22097437,72.13301701,80.33829518
1395,nataliekashani,58.12008448,49.74895714,33.42972241,72.12634917,73.64699813
1396,katrinagpope,35.65921748,51.19267393,35.2312561,51.03484472,52.50198426
1397,michelle.borquez,43.12520948,31.61739405,45.99352868,46.58394239,39.17675743
1398,short_solo_dolo,60.53247653,46.55061222,40.6676013,65.24592825,65.63303341
1399,gretak102,64.33271855,54.8445838,32.32117995,66.91152098,70.47319949
1400,thecourtneybyas,40.81113234,40.21422771,35.04518438,56.50090518,56.72977782
1401,robbenfordmusic,52.38836388,50.77649126,21.87579037,53.73521519,48.45891192
1402,iamkarenhayes,55.3395369,53.57783549,29.76229454,53.89331191,59.38072763
1403,iamjoelleashley,48.30741235,51.9091788,40.62158539,61.46735832,58.12370385
1404,hellcat_enforcer,32.31255038,47.24354096,48.77329358,38.72506448,48.37260837
1405,cam_wiggins,42.79287706,56.66442911,37.19016076,46.07351678,61.79095183
1406,officialchrislawrence,67.89467328,42.82173497,39.22004071,49.56418745,53.96137616
1407,meaganzworld,43.47660677,41.2467498,25.07800888,66.76545966,56.15638353
1408,valentinemarquez,32.06882087,35.1820574,24.09865053,46.50370632,43.20637062
1409,rebeccamarieblog,51.72141057,55.54896477,36.17474217,54.72546652,51.09620626
1410,freshrupe,30.06786409,38.05557979,20.29719756,48.98051701,48.09603423
1411,bigb_superheavy,39.57738303,44.70241193,37.48283474,39.03500409,38.81090081
1412,iamyanetmorales,42.89766472,35.7987929,22.50074984,60.71370996,55.33323786
1413,theesinseers,61.31789754,48.49189026,28.90940561,66.72249273,67.66358413
1414,spaces.therapy,53.59470955,34.47138636,33.50616661,62.2686704,56.30196311
1415,martyrobertson,42.94767708,38.66009555,22.72599447,54.39627262,64.64725925
1416,cassidy.maysonet,44.11342731,53.21956154,19.95459411,43.62935337,57.44875915
1417,angelbgolding,32.06827176,37.66188344,22.94604795,52.67393978,45.97272057
1418,lilmopptop,37.45115604,44.6334028,33.43454502,44.28806874,51.84765294
1419,talla2xlc_official,45.06555708,46.63860192,21.86199047,61.58692322,64.2912675
1420,chemmyski,65.55821893,47.55615816,28.4878117,57.16199834,68.96088731
1421,janis.santaella,45.6341368,35.16258274,23.99497683,47.89436828,52.91423719
1422,_inesgutierrez,26.71539383,33.83052602,27.36836029,44.82800336,38.80894158
1423,speaklikeaparisian,38.35835478,41.15282087,35.94245807,52.34435229,42.99457192
1424,el.jefe.panama,51.38110216,54.12865303,28.23009871,46.07224686,60.4094081
1425,sherlynroy,52.48362949,48.3220208,31.60588784,60.19372332,73.20437862
1426,thedissertationcoach,60.70128312,49.82461839,31.68721663,55.68677316,57.48757357
1427,redsupa,38.72885669,41.92286619,26.80517882,56.73989819,37.4294108
1428,witty.oneliners,46.34924365,45.58479301,35.14295042,39.10823139,49.70036488
1429,luxurious.traveling,30.86542768,46.65915137,27.53806782,54.00335093,55.89728272
1430,sandraa_0005,46.11712864,39.59982805,28.57758001,62.93339653,48.21190441
1431,maddieeeats,63.14328078,49.65643904,42.06297262,58.25379515,64.54143994
1432,reshmafitness,40.69770686,48.37890764,31.79960239,52.28298787,43.42159742
1433,lala.xc11,36.27130505,51.43066988,33.92810108,48.64660804,48.25037086
1434,cmjones.fit,40.7449736,36.82506194,50.83224274,26.61843892,49.59626091
1435,paulbostaphofficial,58.86295969,42.42578397,32.03316988,67.91839024,75.54272085
1436,marlorenae,30.26594281,35.51178088,45.7562573,45.73557383,45.24158727
1437,tpiink,27.96798258,31.58467104,25.91493677,46.65543952,38.23598832
1438,britdawson,57.71159244,49.95316169,42.46868215,62.22564785,60.1958751
1439,petiteadele,60.77879637,37.00721539,26.61285809,59.04801335,65.31152368
1440,naturallycandacemarie,39.22185932,52.08550901,27.5976177,58.8908465,61.89741996
1441,djulicious,50.46043242,49.67709482,27.94598728,43.12650316,65.97761091
1442,rap.university,34.5998661,46.65890114,34.26073728,55.43332739,46.48167094
1443,mentalhealthnut,49.34902159,45.83188027,26.3616072,62.47435688,49.37173689
1444,zambezijuice,63.58930618,42.39436907,27.64810141,54.81326323,61.53644756
1445,veena.brar,23.34339346,23.17627865,41.82764578,49.67765622,42.72816676
1446,letthequeenbwithyou,41.23431785,43.84686291,67.55427441,49.84844327,47.0475139
1447,wayofthewong,30.11226829,60.74085845,29.18487718,47.51868776,53.8505198
1448,yellowdoglife,51.05963722,38.36414377,23.57618157,63.24338396,43.19806428
1449,thedrpepperprincess,52.15490432,48.49021026,30.39521737,60.16010559,45.75189105
1450,loveconquersallunisex,54.11912742,47.61150467,27.75613258,62.58834168,57.85351897
1451,necaternava,44.13191712,44.48526184,26.7819938,58.73104613,56.94409405
1452,wonder_thom,44.32164404,47.41145538,42.80885912,54.51593423,53.03427189
1453,haileyrichling,37.75792316,46.17677103,36.90187258,57.68303218,53.31929616
1454,alyssad,56.99327301,51.53226909,54.37641517,65.73140927,59.13660964
1455,hollywoodclothingco,34.18903256,37.56020431,21.62918593,48.14950616,44.5140185
1456,gabrielamclain,45.03244775,47.69282135,45.84647078,54.25610497,67.61112246
1457,julsykakes,57.44890285,46.43568963,36.58640191,76.55796175,63.38948712
1458,nuarnoir,39.69734874,43.35239747,25.88611666,47.08801284,43.79253125
1459,bnav,55.0140743,50.86821077,28.16401782,59.92598414,58.67105157
1460,goodforyouglutenfree,37.87281052,46.60339368,22.9147413,52.89733619,59.61943479
1461,soule_kyle,47.64175692,49.79972038,27.38519708,60.7703105,46.51641705
1462,kayotakara,45.87304013,41.84173048,42.77213947,48.01078681,56.23523516
1463,kandiyamz,46.99353674,36.41367996,22.16814389,58.91440728,52.76212454
1464,itskendrajae,33.28866748,57.54800798,45.69463493,47.55220224,59.46642985
1465,katie_0129,49.47133906,46.36998979,26.77611198,64.11824273,68.99624446
1466,sesamp,54.94714672,41.67554365,31.41565562,59.29246729,58.16524207
1467,saryhany,40.72007481,48.54359878,40.54040765,53.98093077,59.67178867
1468,luaramelody,52.71262288,50.05610856,25.29705742,62.22548294,63.98890968
1469,takecareandcareless,50.08930962,55.88496681,19.84184196,60.310596,49.03683911
1470,thequeen_kim,47.41066205,30.89690357,39.43445426,49.42893121,38.81741889
1471,lasonjapolk,45.38569971,45.06539162,37.50516044,61.97395627,51.86403199
1472,rickdutchcousin,54.34702952,38.51524632,29.52082689,54.89259026,58.09202837
1473,anabat._,27.57773991,30.06437913,32.48609821,52.90890307,38.23598832
1474,nessariggins,51.49991711,48.81934279,37.55873118,65.99759035,62.17526951
1475,ellisaurus_rex,43.27423031,45.56962245,39.9295131,62.19965007,59.37884685
1476,bunkhung142,33.53599171,38.21785395,24.83870154,51.1358868,51.92835255
1477,alexis_sm4l,39.3053919,38.77694717,22.02088522,55.16846069,61.96178233
1478,okkar_min_maung,48.63720488,54.62932755,36.46014009,64.26989786,73.2369821
1479,iloverebeccarose,48.85021055,49.50308734,30.19686717,65.21042653,62.57001194
1480,salcincotta,43.96678191,52.48699373,25.42264896,60.09157539,53.02996492
1481,themorganlibrary,48.44049008,44.94219911,23.73136937,65.12577214,64.66577146
1482,cmg_originals,33.44935261,56.8321251,29.82527322,53.75829733,46.80498177
1483,simoneflawless_,46.35955381,57.8201088,22.84113674,64.19741701,58.40336445
1484,highlyjewish,61.05993495,54.4596342,36.10760649,70.05945877,65.37162326
1485,amandaferrelll,43.88651995,44.81749502,35.06136906,47.79225821,52.96601166
1486,a.r.asher,47.17461128,52.01395757,58.58893049,57.94214848,58.69334146
1487,ace_doligosa,49.3763644,58.58297176,31.42069548,68.26580858,65.13346871
1488,explorewithsara,47.17876982,36.71842247,41.94292694,36.58032166,48.53954257
1489,signature_ty,57.16813526,51.91363174,33.21176096,57.97629402,69.22409572
1490,casacartagena_,50.38401216,40.72911272,28.17628602,40.66370873,45.84122907
1491,lucasferrarapro,37.91552111,34.59627886,27.31377103,46.25268836,48.4836453
1492,thedigitalbuzz,60.81957863,34.85700343,29.0637065,50.13889889,51.54702351
1493,surrules,44.62483382,43.92297934,20.33396565,63.2975529,56.53705985
